Claim_ID,Initial_Reserve_Amount,Primary_Cause_of_Accident,Claimant_Age,Initial_Class_of_Claim,Repairable_Flag,Total_Loss_Flag,Claimant_State,Minor_Involved,Days_to_Int_Reserve_since_FNOL,Primary_Accident_Description,Initial_Attorney_Involvement,Total_People_Involved,Non_Drivable_Flag,Number_of_Injuries,Rate_Class,Hospital_Visit,Vehicle_Type,Pedestrian_Involvement,Combined_BI_Limits,Performance_Vehicle,Claimant_Injuries,claim_cost
CLM000674,1824,0,60,1,1,0,0,0,24,1,0,4,1,2,0,0,1,0,50000,0,3.0,79098.0
CLM000677,24303,0,30,1,1,0,1,0,25,2,0,3,1,3,0,0,2,0,100000,0,3.0,64668.8
CLM000682,27290,3,36,1,1,0,1,0,20,2,0,2,0,1,0,0,0,0,25000,0,1.0,13492.2
CLM000684,28678,1,36,1,1,0,0,0,5,1,1,3,0,0,1,0,3,0,100000,0,1.0,10089.0
CLM000686,15985,0,69,2,1,0,3,0,6,1,0,3,1,1,0,0,3,0,100000,0,2.0,34612.2
CLM000688,21152,2,64,0,1,0,1,0,9,2,0,3,0,0,0,0,2,0,100000,0,3.0,67089.4
CLM000690,21733,3,73,1,1,0,1,0,29,2,0,4,0,2,0,0,1,0,50000,0,1.0,13544.3
CLM000691,9935,2,47,1,0,0,4,0,13,1,1,2,0,0,1,0,0,0,50000,0,,11021.7
CLM000692,4209,3,63,0,1,0,2,0,2,1,0,1,1,1,0,0,1,0,50000,0,,29539.2
CLM000693,30855,3,29,1,1,0,3,0,22,2,0,1,0,0,0,0,0,0,25000,0,3.0,64805.2
CLM000694,13616,1,46,2,1,0,4,0,13,1,0,1,1,2,2,0,3,0,50000,0,2.0,17811.3
CLM000695,25970,0,38,0,1,0,0,0,26,2,0,4,1,1,0,0,0,0,25000,0,2.0,77318.0
CLM000697,43418,0,77,2,0,0,1,0,27,2,0,2,0,2,2,0,2,0,50000,0,1.0,19201.4
CLM000699,43456,2,65,2,0,0,2,0,24,1,1,1,1,1,2,0,1,0,50000,0,2.0,117940.8
CLM000700,15183,2,79,2,1,0,2,0,24,0,0,4,0,4,2,0,3,0,50000,0,2.0,13688.6
CLM000702,34482,0,35,2,0,0,4,0,12,1,0,1,0,2,2,0,0,0,25000,0,2.0,41483.1
CLM000703,34799,0,61,1,1,0,4,0,10,1,0,1,1,2,0,0,1,0,25000,0,,28809.2
CLM000705,24460,0,44,1,1,0,2,0,21,2,1,1,0,2,0,0,1,0,100000,0,3.0,205992.9
CLM000706,34091,3,54,1,1,0,2,0,4,0,1,3,0,2,2,0,1,0,25000,0,1.0,13619.6
CLM000707,17812,1,65,0,1,0,0,0,25,1,0,1,1,2,0,0,2,0,50000,0,2.0,146891.7
CLM000710,49785,3,51,0,0,0,3,0,2,1,0,2,0,3,2,0,3,0,100000,0,,12209.7
CLM000711,2605,0,79,1,1,0,3,0,18,2,1,3,0,0,2,0,3,0,25000,0,1.0,24422.5
CLM000712,36895,1,78,1,1,0,3,0,18,1,0,1,0,0,0,0,2,0,25000,0,1.0,12116.8
CLM000717,21059,1,79,0,0,0,0,0,29,0,0,3,1,3,1,0,1,0,50000,0,2.0,313084.7
CLM000720,11503,2,47,0,1,0,4,0,8,1,0,4,0,0,1,0,1,0,100000,0,2.0,27227.2
CLM000721,22232,0,30,2,0,0,3,0,22,1,0,2,0,1,1,0,3,0,100000,0,3.0,308870.7
CLM000722,26326,1,59,2,1,0,2,0,17,1,0,3,0,3,0,0,1,0,25000,0,1.0,2917.3
CLM000723,30854,0,66,2,0,0,4,0,12,0,1,3,0,4,2,0,0,0,50000,0,1.0,61609.6
CLM000724,14343,3,31,2,1,0,1,0,29,0,0,1,0,3,0,0,1,0,100000,0,3.0,43502.8
CLM000727,6690,2,25,2,1,0,0,0,3,1,0,1,1,0,2,0,3,0,25000,0,2.0,10936.6
CLM000729,38913,0,41,0,1,0,0,0,11,1,0,2,0,3,0,0,3,0,25000,0,2.0,160328.6
CLM000732,41321,3,42,0,1,0,4,0,26,1,0,1,1,2,1,0,2,0,100000,0,2.0,43375.9
CLM000737,7614,2,24,2,1,0,1,0,6,0,0,2,1,4,0,0,2,0,100000,0,,14371.7
CLM000742,21947,2,22,0,1,0,3,0,6,1,1,3,0,1,1,0,2,0,25000,0,2.0,69998.9
CLM000745,1167,1,59,1,1,0,4,0,1,0,0,4,0,2,0,0,3,0,100000,0,2.0,28727.2
CLM000746,30203,1,62,0,1,0,3,0,6,2,0,3,0,1,2,0,2,0,100000,0,2.0,36476.2
CLM000750,19629,1,43,1,0,0,0,0,20,0,0,2,0,3,2,0,0,0,100000,0,2.0,57938.6
CLM000754,27855,3,44,2,0,0,0,0,20,0,0,1,0,0,2,0,1,0,100000,0,1.0,18516.1
CLM000756,5335,3,78,2,1,0,2,0,14,0,0,2,0,0,2,0,3,0,50000,0,2.0,7833.2
CLM000757,20659,1,70,2,1,0,4,0,9,0,0,1,0,3,1,0,0,0,50000,0,2.0,11478.4
CLM000758,39310,0,79,1,1,0,3,0,13,2,1,3,1,4,1,0,1,0,100000,0,1.0,17291.9
CLM000768,45945,2,57,2,1,0,4,0,1,1,1,2,1,2,0,0,1,0,50000,0,2.0,45090.8
CLM000769,6213,1,70,1,0,0,1,0,1,0,0,2,0,4,2,0,0,0,25000,0,3.0,33051.8
CLM000770,49907,3,39,2,0,0,2,0,29,1,0,4,1,1,2,0,2,0,25000,0,1.0,10024.3
CLM000780,35461,2,20,1,1,0,0,0,27,2,0,3,0,4,1,0,2,0,100000,0,1.0,8317.4
CLM000785,4658,1,69,1,0,0,3,0,6,0,1,3,0,3,2,0,1,0,100000,0,1.0,47733.7
CLM000788,7438,3,48,1,1,0,0,0,20,0,1,3,0,0,0,0,0,0,25000,0,1.0,14682.8
CLM000792,18517,0,22,0,1,0,1,0,4,1,0,1,1,3,0,0,2,0,25000,0,3.0,141997.8
CLM000797,904,2,21,2,0,0,4,0,2,0,1,3,0,4,1,0,2,0,50000,0,2.0,15136.8
CLM000798,41443,0,76,2,1,0,3,0,17,0,0,3,0,0,0,0,1,0,25000,0,1.0,22525.1
CLM000799,48426,2,38,1,1,0,1,0,4,0,1,4,1,3,0,0,0,0,25000,0,3.0,141888.0
CLM000803,33106,2,61,2,1,0,2,0,27,1,0,2,1,2,2,0,3,0,100000,0,1.0,4568.6
CLM000804,10360,2,65,1,1,0,1,0,19,0,0,4,1,0,0,0,3,0,50000,0,3.0,29814.5
CLM000805,39257,2,41,1,0,0,3,0,28,2,1,4,0,4,1,0,2,0,25000,0,1.0,20882.2
CLM000807,24074,2,70,1,0,0,2,0,2,0,1,3,0,2,1,0,3,0,25000,0,1.0,10294.7
CLM000809,4136,1,66,2,1,0,3,0,6,1,1,3,0,1,0,0,3,0,25000,0,3.0,54868.4
CLM000811,5309,0,67,1,1,0,1,0,28,0,1,1,1,0,1,0,3,0,50000,0,1.0,28192.4
CLM000812,32701,3,19,2,1,0,0,0,8,0,0,3,0,4,0,0,0,0,25000,0,2.0,52113.7
CLM000815,39265,0,21,2,0,0,1,0,10,0,0,2,1,2,2,0,2,0,25000,0,1.0,57759.7
CLM000818,17600,3,34,2,0,0,4,0,16,0,0,1,0,1,2,0,1,0,100000,0,2.0,10791.5
CLM000822,46043,3,26,0,0,0,3,0,15,2,0,3,1,3,2,0,0,0,100000,0,2.0,97658.3
CLM000823,43283,0,22,2,1,0,2,0,16,2,0,4,1,2,2,0,1,0,50000,0,1.0,11661.2
CLM000824,27157,2,37,1,0,0,0,0,11,1,1,2,0,0,0,0,1,0,100000,0,1.0,22075.7
CLM000831,29038,3,25,2,1,0,2,0,23,0,0,4,0,1,1,0,2,0,25000,0,,4942.1
CLM000839,43308,3,45,2,1,0,4,0,13,1,0,1,0,2,0,0,3,0,50000,0,2.0,18696.1
CLM000844,44738,2,26,2,1,0,2,0,10,2,0,2,0,1,2,0,0,0,50000,0,2.0,10123.5
CLM000854,42789,0,30,2,1,0,2,0,23,1,0,3,0,0,2,0,0,0,25000,0,2.0,39901.7
CLM000855,8517,3,71,0,0,0,4,0,26,0,0,2,0,1,1,0,0,0,100000,0,2.0,32959.4
CLM000859,10709,2,23,2,0,0,3,0,16,1,1,2,1,3,1,0,3,0,100000,0,2.0,183336.8
CLM000865,5354,0,42,1,1,0,1,0,10,2,0,3,1,3,1,0,3,0,50000,0,3.0,92943.6
CLM000866,43588,1,45,1,1,0,4,0,19,1,1,2,1,3,0,0,0,0,100000,0,1.0,10808.5
CLM000869,49789,1,56,2,1,0,1,0,22,0,1,1,1,0,0,0,1,0,100000,0,1.0,10106.3
CLM000872,20463,3,18,2,1,0,3,0,14,0,1,1,0,3,2,0,1,0,25000,0,2.0,69981.5
CLM000881,12515,3,51,0,1,0,3,0,1,2,0,1,0,1,1,0,0,0,25000,0,3.0,119738.5
CLM000888,6738,3,18,2,1,0,0,0,19,2,0,3,1,4,2,0,2,0,50000,0,2.0,47133.3
CLM000890,12137,3,79,2,1,0,4,0,22,0,0,4,0,0,1,0,3,0,25000,0,3.0,34175.1
CLM000893,45915,0,35,2,0,0,0,0,10,0,0,3,1,0,1,0,3,0,100000,0,1.0,21910.0
CLM000895,41740,0,26,1,1,0,0,0,21,1,0,4,1,4,0,0,3,0,25000,0,2.0,92500.3
CLM000896,18771,1,18,2,0,0,4,0,27,1,0,3,0,3,1,0,0,0,25000,0,,8128.0
CLM000900,10661,1,60,1,1,0,3,0,12,0,1,2,0,1,1,0,1,0,100000,0,1.0,32274.4
CLM000904,22008,2,31,0,1,0,0,0,4,0,1,4,0,2,0,0,1,0,50000,0,,26400.6
CLM000905,22469,1,55,2,1,0,1,0,15,1,1,1,1,0,0,0,3,0,50000,0,3.0,42138.1
CLM000906,46159,0,57,1,1,0,3,0,26,0,0,1,1,0,1,0,2,0,50000,0,3.0,158785.0
CLM000910,14216,0,46,1,1,0,1,0,27,2,0,1,0,0,0,0,2,0,100000,0,2.0,32956.0
CLM000913,17407,2,23,0,1,0,4,0,2,1,0,2,1,2,0,0,1,0,25000,0,1.0,74325.3
CLM000916,43428,1,77,1,1,0,2,0,26,0,0,4,1,0,2,0,1,0,50000,0,1.0,8996.9
CLM000917,26829,3,19,1,0,0,1,0,22,0,1,3,0,4,1,0,1,0,25000,0,2.0,75718.4
CLM000919,16782,0,48,0,0,0,3,0,22,1,1,3,0,2,0,0,1,0,25000,0,1.0,589163.2
CLM000926,10978,2,79,0,0,0,0,0,14,2,0,4,0,4,0,0,1,0,25000,0,2.0,117508.4
CLM000929,4932,2,61,2,1,0,1,0,29,1,0,1,1,2,0,0,2,0,25000,0,2.0,18083.9
CLM000940,8650,0,49,0,1,0,1,0,28,1,1,2,0,4,2,0,3,0,25000,0,,59198.1
CLM000942,44747,1,19,2,0,0,0,0,11,0,0,4,0,1,2,0,1,0,50000,0,2.0,48338.7
CLM000945,40077,1,49,1,1,0,4,0,5,2,0,4,0,3,1,0,3,0,50000,0,2.0,9441.3
CLM000947,15534,0,56,0,1,0,4,0,20,0,0,1,0,0,1,0,1,0,25000,0,2.0,22287.1
CLM000949,5626,3,60,0,1,0,2,0,21,1,0,3,0,0,1,0,2,0,100000,0,2.0,21586.5
CLM000955,2031,2,60,1,1,0,0,0,18,0,0,3,1,0,1,0,2,0,50000,0,,7837.9
CLM000957,40941,3,34,2,0,0,4,0,2,1,0,3,0,0,2,0,0,0,50000,0,3.0,57814.3
CLM000962,46771,1,70,2,0,0,1,0,28,0,0,4,0,4,2,0,2,0,25000,0,2.0,18459.7
CLM000963,8652,2,64,0,1,0,4,0,9,2,0,2,0,4,2,0,3,0,50000,0,2.0,27304.1
CLM000969,30426,2,27,0,1,0,3,0,9,1,0,4,0,2,1,0,2,0,25000,0,1.0,28782.6
CLM000970,6729,2,69,1,1,0,3,0,16,2,1,4,1,2,1,0,1,0,50000,0,1.0,35121.7
CLM000973,5132,2,72,2,1,0,3,0,1,1,0,1,0,2,0,0,1,0,25000,0,1.0,14873.6
CLM000976,44743,1,77,0,1,0,3,0,5,2,1,4,0,4,1,0,0,0,100000,0,3.0,187886.5
CLM000977,6668,1,50,2,1,0,3,0,7,0,0,3,0,4,0,0,2,0,50000,0,1.0,8963.2
CLM000984,26569,0,39,2,1,0,0,0,3,1,1,2,0,3,2,0,3,0,100000,0,,12764.9
CLM000985,14869,1,22,0,1,0,1,0,7,1,0,1,1,0,2,0,3,0,25000,0,2.0,17897.8
CLM000986,13410,0,52,0,0,0,1,0,14,1,0,4,1,2,0,0,0,0,100000,0,2.0,109991.4
CLM000987,8443,2,19,2,1,0,3,0,17,1,0,4,1,2,0,0,1,0,50000,0,,17592.3
CLM000991,7238,1,68,2,1,0,0,0,12,1,1,1,0,2,1,0,1,0,25000,0,2.0,47123.4
CLM000992,16413,1,66,0,0,0,4,0,9,2,0,3,0,2,0,0,2,0,50000,0,2.0,71434.5
CLM000993,35740,1,35,1,1,0,4,0,26,0,1,1,0,4,0,0,0,0,50000,0,2.0,43345.9
CLM000998,11054,1,73,2,1,0,4,0,11,2,0,1,0,1,2,0,1,0,25000,0,3.0,30633.0
CLM001000,47545,0,24,0,1,0,2,0,12,1,1,4,1,4,1,0,3,0,100000,0,2.0,240097.2
CLM001007,7267,1,56,2,1,0,2,0,26,0,0,4,0,1,1,0,0,0,100000,0,1.0,3425.3
CLM001008,27639,3,68,2,1,0,2,0,2,2,1,4,0,4,0,0,2,0,25000,0,1.0,22814.2
CLM001009,12113,3,26,0,1,0,3,0,24,2,0,3,0,2,1,0,0,0,25000,0,2.0,34213.3
CLM001010,11089,3,52,2,1,0,4,0,9,0,0,4,1,1,2,0,0,0,50000,0,2.0,7011.6
CLM001018,11287,0,26,0,1,0,2,0,29,0,1,2,0,2,2,0,3,0,25000,0,1.0,74728.7
CLM001021,16889,3,71,1,1,0,2,0,22,0,1,4,0,3,2,0,0,0,50000,0,2.0,8057.3
CLM001027,617,0,79,2,0,0,4,0,1,1,0,4,0,0,1,0,3,0,50000,0,2.0,39638.1
CLM001032,38828,3,78,2,0,0,0,0,23,1,0,3,1,1,1,0,2,0,50000,0,1.0,12799.9
CLM001035,14203,1,50,1,1,0,3,0,23,0,0,2,0,0,0,0,2,0,50000,0,3.0,58934.2
CLM001037,47014,2,70,1,1,0,1,0,19,1,0,2,0,1,0,0,0,0,100000,0,3.0,15227.8
CLM001042,42601,1,26,0,1,0,1,0,27,1,0,2,0,0,1,0,2,0,100000,0,2.0,8510.3
CLM001044,49876,1,23,2,1,0,4,0,4,0,0,4,1,1,1,0,2,0,50000,0,1.0,10436.8
CLM001045,46087,1,68,1,1,0,4,0,23,2,0,2,0,0,0,0,2,0,25000,0,2.0,18939.4
CLM001046,37476,2,70,0,0,0,3,0,15,2,0,1,0,3,2,0,0,0,25000,0,2.0,96747.5
CLM001049,39501,2,52,1,1,0,0,0,10,0,0,4,1,3,1,0,3,0,100000,0,2.0,31882.3
CLM001050,13441,1,35,2,1,0,3,0,27,0,0,1,1,3,2,0,1,0,25000,0,1.0,5099.8
CLM001051,45875,1,70,1,1,0,3,0,2,2,1,4,0,0,1,0,3,0,25000,0,1.0,5881.4
CLM001054,2417,0,42,0,0,0,1,0,23,2,1,3,1,0,0,0,2,0,25000,0,,267122.2
CLM001055,21118,0,28,2,1,0,1,0,20,0,1,4,0,3,2,0,1,0,25000,0,1.0,20935.9
CLM001059,20628,0,43,0,1,0,2,0,8,2,1,2,0,0,0,0,1,0,50000,0,3.0,517368.0
CLM001061,509,2,49,2,0,0,0,0,23,2,0,1,0,4,0,0,0,0,25000,0,1.0,32980.2
CLM001067,5787,2,31,1,1,0,4,0,28,2,0,2,0,0,0,0,2,0,100000,0,2.0,30504.8
CLM001068,34887,0,25,2,1,0,2,0,13,1,0,2,0,3,0,0,0,0,100000,0,2.0,13868.2
CLM001070,1842,3,68,2,0,0,4,0,23,0,0,1,1,3,2,0,3,0,50000,0,1.0,14765.6
CLM001075,32793,2,79,1,1,0,4,0,26,2,0,2,0,4,0,0,0,0,50000,0,3.0,20420.1
CLM001079,42578,2,59,0,1,0,0,0,19,2,1,2,1,3,1,0,3,0,25000,0,2.0,84449.3
CLM001080,41252,1,18,1,1,0,3,0,5,1,0,1,1,3,2,0,2,0,25000,0,2.0,21141.7
CLM001084,735,3,64,1,0,0,3,0,10,1,0,2,0,4,0,0,1,0,100000,0,1.0,33172.9
CLM001088,36798,1,24,1,1,0,4,0,10,2,0,4,0,3,2,0,1,0,25000,0,2.0,10532.9
CLM001090,19519,0,74,2,1,0,0,0,19,1,0,4,0,0,0,0,3,0,25000,0,3.0,114061.2
CLM001091,8662,3,67,0,0,0,2,0,11,2,1,1,0,4,0,0,1,0,100000,0,1.0,109351.3
CLM001094,44425,3,73,1,0,0,4,0,14,2,0,1,0,1,0,0,1,0,100000,0,2.0,16021.1
CLM001098,42332,3,31,0,0,0,1,0,27,0,1,2,1,2,2,0,1,0,50000,0,1.0,39502.6
CLM001099,31023,2,63,1,1,0,0,0,13,0,0,2,0,2,2,0,0,0,100000,0,2.0,9988.5
CLM001102,16024,3,71,1,1,0,4,0,15,1,0,4,0,3,2,0,1,0,25000,0,3.0,28523.8
CLM001103,19782,2,28,2,0,0,2,0,18,1,1,4,0,2,0,0,2,0,25000,0,1.0,59454.4
CLM001105,577,0,38,2,0,0,1,0,22,0,1,3,1,2,1,0,2,0,100000,0,2.0,118190.1
CLM001108,17484,1,36,0,1,0,3,0,19,1,0,4,0,2,2,0,3,0,100000,0,3.0,100857.0
CLM001109,14560,3,56,0,1,0,3,0,22,1,0,3,0,3,1,0,2,0,25000,0,2.0,36227.6
CLM001111,19020,2,35,2,0,0,0,0,28,0,1,3,0,2,0,0,1,0,50000,0,,39767.0
CLM001112,43803,1,52,2,1,0,2,0,3,2,1,1,1,4,1,0,1,0,100000,0,3.0,32507.2
CLM001117,12454,0,36,0,1,0,0,0,15,0,0,4,1,1,1,0,3,0,25000,0,1.0,29741.8
CLM001118,8304,0,70,1,1,0,4,0,21,1,0,4,0,0,0,0,3,0,25000,0,,3827.7
CLM001127,34516,2,19,2,0,0,1,0,6,1,0,2,1,3,1,0,0,0,100000,0,1.0,17693.9
CLM001129,46058,1,50,2,1,0,0,0,27,1,0,3,0,1,0,0,1,0,50000,0,,13728.8
CLM001133,4518,2,76,0,0,0,4,0,17,2,0,2,0,4,0,0,1,0,100000,0,2.0,95341.3
CLM001140,25019,3,20,0,1,0,4,0,12,1,1,1,0,3,0,0,3,0,50000,0,2.0,95067.7
CLM001144,6288,3,27,0,0,0,2,0,10,0,0,2,1,4,0,0,3,0,50000,0,2.0,163408.0
CLM001150,11289,1,18,0,1,0,4,0,22,0,1,4,0,3,0,0,2,0,100000,0,2.0,114204.0
CLM001152,1620,3,22,2,1,0,1,0,2,0,1,1,0,0,1,0,1,0,50000,0,3.0,45737.3
CLM001155,17834,0,66,0,1,0,1,0,10,2,0,4,0,1,1,0,1,0,50000,0,3.0,127827.5
CLM001157,38641,3,34,2,1,0,2,0,16,0,0,1,0,2,0,0,0,0,100000,0,3.0,21200.6
CLM001159,19529,3,49,1,1,0,4,0,16,1,0,1,0,1,1,0,2,0,100000,0,1.0,3691.2
CLM001162,47214,0,57,1,1,0,2,0,24,2,0,1,1,2,0,0,0,0,50000,0,3.0,172544.4
CLM001165,24210,3,24,1,1,0,4,0,23,1,0,3,1,3,0,0,1,0,25000,0,2.0,25763.6
CLM001167,6871,1,56,2,0,0,3,0,9,0,0,1,0,0,0,0,1,0,25000,0,1.0,16941.2
CLM001168,6859,1,71,1,0,0,4,0,8,2,0,3,0,1,1,0,3,0,25000,0,,4387.9
CLM001174,36159,3,19,2,1,0,1,0,29,1,0,4,0,3,2,0,1,0,100000,0,,4478.0
CLM001183,35384,2,50,1,1,0,2,0,25,1,1,2,0,1,1,0,0,0,50000,0,2.0,13614.5
CLM001184,6279,1,24,0,1,0,0,0,13,2,0,3,0,1,0,0,1,0,100000,0,2.0,128660.0
CLM001185,12798,0,20,2,1,0,3,0,10,1,1,3,1,4,2,0,2,0,100000,0,1.0,69835.5
CLM001186,14653,0,31,2,1,0,0,0,10,2,0,1,0,3,0,0,1,0,50000,0,1.0,30434.1
CLM001190,13499,3,53,2,1,0,2,0,28,0,0,4,0,2,0,0,0,0,25000,0,1.0,9990.8
CLM001192,49997,1,33,2,1,0,2,0,1,0,0,1,1,1,2,0,1,0,50000,0,2.0,16885.4
CLM001194,25438,2,71,0,1,0,3,0,16,1,0,2,0,3,2,0,2,0,100000,0,3.0,49002.8
CLM001195,2943,2,22,1,0,0,0,0,22,1,0,1,0,3,0,0,0,0,25000,0,,18892.6
CLM001196,10957,0,69,0,1,0,4,0,29,0,0,1,0,4,1,0,0,0,100000,0,1.0,46355.7
CLM001198,8283,2,55,0,1,0,4,0,26,2,1,3,0,2,1,0,2,0,100000,0,,17745.0
CLM001205,20415,3,73,2,0,0,3,0,21,1,0,3,0,3,2,0,3,0,25000,0,1.0,22449.9
CLM001206,40415,0,65,2,1,0,4,0,29,0,1,4,0,4,0,0,0,0,100000,0,1.0,19075.7
CLM001207,37719,0,58,1,0,0,0,0,10,2,1,4,0,3,1,0,3,0,50000,0,3.0,303106.7
CLM001208,15843,3,43,1,0,0,4,0,6,1,0,3,0,1,1,0,1,0,100000,0,1.0,5577.8
CLM001209,46903,0,76,2,0,0,0,0,21,2,0,1,1,0,1,0,3,0,25000,0,2.0,181307.2
CLM001212,28132,1,68,1,1,0,3,0,4,0,0,4,0,3,1,0,2,0,100000,0,1.0,8884.0
CLM001214,44909,2,72,1,1,0,4,0,29,0,1,1,0,1,0,0,0,0,100000,0,2.0,19601.9
CLM001215,21030,3,72,0,1,0,4,0,29,0,0,1,0,1,1,0,3,0,100000,0,,4772.5
CLM001216,40464,3,18,1,1,0,4,0,29,1,0,2,0,3,2,0,1,0,50000,0,1.0,6314.3
CLM001223,11553,1,70,0,1,0,0,0,6,1,1,1,1,4,0,0,1,0,50000,0,1.0,149346.3
CLM001224,22616,2,75,2,0,0,4,0,2,1,1,2,1,0,0,0,2,0,100000,0,3.0,196336.0
CLM001227,2145,2,20,1,0,0,1,0,27,0,0,2,1,0,1,0,0,0,50000,0,3.0,66303.5
CLM001231,35122,2,40,1,1,0,2,0,3,1,0,4,0,1,0,0,2,0,50000,0,2.0,12856.9
CLM001232,37930,3,50,0,1,0,4,0,6,0,0,1,0,2,0,0,1,0,100000,0,1.0,9191.1
CLM001236,10024,0,40,1,0,0,4,0,23,1,0,2,0,2,0,0,3,0,100000,0,2.0,108486.2
CLM001237,32380,2,22,0,1,0,4,0,20,1,0,2,1,1,0,0,0,0,50000,0,1.0,13504.7
CLM001238,39724,0,24,2,0,0,4,0,3,0,1,2,1,2,0,0,0,0,25000,0,2.0,312636.8
CLM001239,37480,0,74,2,1,0,0,0,9,0,0,4,1,1,2,0,0,0,25000,0,2.0,84577.8
CLM001243,25650,0,39,0,1,0,0,0,10,2,0,3,0,0,0,0,0,0,25000,0,1.0,82444.0
CLM001244,34893,2,66,0,0,0,2,0,21,1,0,4,0,0,1,0,3,0,100000,0,2.0,61369.9
CLM001245,43582,3,30,1,1,0,3,0,9,1,0,1,0,0,1,0,0,0,25000,0,,3582.7
CLM001247,9077,2,21,0,0,0,4,0,27,0,0,2,1,2,2,0,0,0,100000,0,3.0,104156.9
CLM001249,9166,2,25,2,0,0,0,0,6,0,0,3,0,1,0,0,3,0,100000,0,2.0,49359.4
CLM001250,36868,3,54,1,1,0,2,0,16,0,1,3,0,4,0,0,1,0,100000,0,3.0,27574.0
CLM001254,5471,1,43,0,0,0,0,0,14,0,0,4,0,1,0,0,0,0,100000,0,2.0,148150.7
CLM001256,46219,2,25,0,1,0,1,0,8,1,0,2,1,1,0,0,1,0,50000,0,2.0,32331.6
CLM001260,46265,0,46,2,1,0,3,0,24,2,0,3,0,0,0,0,1,0,25000,0,3.0,83899.9
CLM001261,20456,1,22,2,1,0,3,0,15,2,0,4,1,3,1,0,2,0,25000,0,2.0,36171.4
CLM001263,46740,3,70,0,0,0,3,0,10,2,1,4,1,3,1,0,1,0,25000,0,1.0,178584.9
CLM001264,37648,1,57,0,1,0,2,0,17,2,0,4,0,4,1,0,1,0,50000,0,1.0,25151.3
CLM001268,10895,3,62,1,1,0,2,0,4,0,1,3,0,1,1,0,2,0,50000,0,2.0,20915.2
CLM001270,38856,1,19,0,1,0,0,0,23,0,1,3,0,2,2,0,0,0,25000,0,2.0,71914.6
CLM001271,28196,1,49,1,1,0,2,0,25,2,0,1,0,1,2,0,3,0,25000,0,2.0,6009.9
CLM001273,46663,3,69,0,1,0,3,0,29,1,0,3,0,1,2,0,2,0,25000,0,3.0,93199.0
CLM001274,20316,2,66,2,0,0,2,0,20,0,0,3,0,0,0,0,0,0,25000,0,1.0,8075.8
CLM001278,22066,3,75,0,0,0,2,0,10,2,0,3,1,2,1,0,0,0,25000,0,1.0,57443.0
CLM001279,10416,3,20,1,1,0,2,0,24,1,0,3,1,2,2,0,1,0,25000,0,3.0,13545.3
CLM001283,42449,0,26,2,0,0,4,0,20,1,1,3,0,1,1,0,3,0,100000,0,1.0,20090.4
CLM001284,27338,0,27,2,0,0,3,0,14,0,1,1,1,4,0,0,0,0,25000,0,1.0,428712.7
CLM001286,24942,2,63,2,1,0,0,0,20,0,1,3,1,2,0,0,3,0,100000,0,2.0,40040.9
CLM001288,28465,1,75,2,1,0,1,0,14,0,0,2,0,0,0,0,2,0,100000,0,2.0,14859.3
CLM001290,3217,0,43,2,0,0,4,0,9,1,0,4,0,4,1,0,0,0,50000,0,2.0,34726.0
CLM001291,28452,2,18,1,1,0,3,0,26,2,0,4,1,4,0,0,2,0,50000,0,1.0,8368.1
CLM001293,42960,3,74,0,1,0,1,0,20,2,0,4,1,1,1,0,1,0,25000,0,,13597.4
CLM001295,7811,2,79,1,0,0,0,0,12,0,1,3,1,0,0,0,0,0,25000,0,,33928.7
CLM001296,28571,0,32,2,0,0,1,0,19,0,0,3,0,0,1,0,0,0,50000,0,1.0,13095.3
CLM001297,24070,3,42,0,1,0,4,0,16,1,0,1,0,3,0,0,0,0,25000,0,,25446.8
CLM001299,34036,3,35,2,1,0,2,0,12,2,0,4,0,2,2,0,0,0,100000,0,1.0,3506.4
CLM001300,38758,3,18,1,1,0,1,0,10,2,0,3,1,2,1,0,1,0,50000,0,2.0,18311.9
CLM001303,7145,1,20,0,0,0,1,0,8,1,0,2,0,0,1,0,1,0,25000,0,2.0,81796.1
CLM001306,11985,1,25,0,1,0,1,0,9,2,0,3,1,2,0,0,1,0,100000,0,2.0,82883.7
CLM001312,13587,2,79,1,1,0,3,0,20,2,0,3,0,3,0,0,0,0,50000,0,2.0,7691.7
CLM001313,38141,3,58,0,1,0,2,0,21,2,1,4,1,0,1,0,3,0,50000,0,1.0,41629.4
CLM001315,10593,2,46,0,0,0,4,0,12,0,0,4,1,0,2,0,3,0,100000,0,2.0,27121.7
CLM001320,20346,1,71,1,1,0,1,0,9,1,1,3,0,2,1,0,2,0,100000,0,2.0,44649.9
CLM001323,45868,3,28,0,0,0,2,0,3,1,0,1,1,1,1,0,3,0,25000,0,1.0,21228.3
CLM001325,47563,2,21,2,0,0,2,0,6,2,0,3,0,2,2,0,1,0,50000,0,2.0,14951.1
CLM001326,31178,0,31,2,1,0,4,0,9,0,0,4,0,4,1,0,0,0,50000,0,3.0,64578.1
CLM001328,49648,1,55,0,1,0,0,0,24,0,1,2,0,2,0,0,2,0,100000,0,2.0,100984.8
CLM001332,3800,0,25,1,1,0,1,0,4,2,0,3,0,0,1,0,2,0,100000,0,2.0,17381.3
CLM001333,7222,0,53,1,0,0,2,0,13,2,1,3,1,2,2,0,0,0,25000,0,2.0,82513.9
